startTime,activeRegionNum,instruments,cmeAnalyses,linkedEvents,note,N/S,E/W
2015-09-07 10:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"Very faint CME with no clear front,  probably associated with the eruption of a long filament stretched along longit. line erupting in the  NW after 10:00. A  dimming observed in AIA 193/171 and faint high posteruptive loops seen in 193. Hard to determine source location because of the length of erupting filament.",10.0,-45.0
2015-09-07 12:54:00,,['SOHO: LASCO/C3'],1,0,,42.0,-36.0
2015-09-08 06:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There was a CME and prominence liftoff above the NW limb starting around 5:00 UT, most easily visible in AIA 171.",,
2015-09-08 11:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Rising loops from behind the NE limb starting around 10:00 UT in AIA 171.,,
2015-09-09 06:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"source is an unnumbered AR at west limb, off-limb opening of fieldlines can be seen in AIA at ~05:00 UT",,
2015-09-11 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is likely a large filament eruption after 12:00 around N25W10 visible in SDO AIA 193 and 304, or possibly the small eruption off the west rim of the disk seen in AIA 193 and EUVI STA starting around 13:00.",,
2015-09-15 17:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME is very high latitude.  Opening field lines and rising material and filament lift off can be seen in SDO AIA 171 and 304 at around 15:00-16:00.  The CME might be more back sided than the measurement suggests.,100.0,1.0
2015-09-16 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME is very narrow.  Eruption can be seen on the SE limb in SDO 190/171 around 09:20Z.,,
2015-09-17 13:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",0,0,CME may be associated with far side eruption visible in STA EUVI around 11UT.  CME was very difficult to measure.  Only POS measurements could be performed with STEREO_Cat. Please remeasure when possible.,,
2015-09-18 05:00:00,12415.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,Faint partial halo CME associated with the C2.6 long duration flare from AR2415.,-20.0,-20.0
2015-09-18 15:12:00,,['SOHO: LASCO/C2'],0,0,"Visible in the SW of C2, quite faint, source unknown",,
2015-09-18 15:48:00,,['SOHO: LASCO/C2'],0,0,"Visible in the NE of C2, narrow and likely back sided with some movement visible in the field lines in SDO AIA 171 just after 14:30.  Cannot be sure as there is a gap in STA EUVI imagery at this time.",,
2015-09-19 00:48:00,,['SOHO: LASCO/C2'],1,0,This CME is very faint and can be seen in C2. A source has not been identified; it is probably backsided.,,
2015-09-19 02:48:00,,['SOHO: LASCO/C2'],1,0,"This is associated with a series of small eruptions off the NE limb in SDO AIA imagery, starting around 2015-09-18T23:00Z. It is likely associated with a farsided AR visible in the STA EUVI imagery.",,
2015-09-19 09:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,No source location identified; likely backsided. Can be seen in the southwest in C2. It is faint but has prominent loops. Needs more images to measure.,,
2015-09-19 17:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,Source location is unclear in SDO AIA imagery and it is believed to be back sided. CME is faint and low latitude.,,
2015-09-20 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"CME parameters were determined using both SWPC and STEREO_cat data. Averaged parameters obtained measuring SOHO LASCO C2, STEREO A COR2, and SOHO LASCO C3 imagery. Unsure of source location, could potentially (but unlikely) be from continuous activity off of the East limb seen in SDO AIA 193 and 304.",,
2015-09-20 18:12:00,12415.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,The source is associated with the earlier M2.1 class flare.,-22.0,-50.0
2015-09-21 05:36:00,12420.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Eruption can be visible in SDO 193/171 from below AR starting at 05UT after a C8.8 class flare (very impulsive).,9.0,62.0
2015-09-21 22:00:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,Most likely back-sided,,
2015-09-22 04:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,CME is very thin and fast moving.  Its source is a filament eruption that is just beyond the western limb that can be seen clearly in SDO AIA 304 and 171.,60.0,-100.0
2015-09-22 05:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,CME is believed to be far sided and caused by a filament eruption that can be seen at 2015-09-22T03:30Z in STA EUVI 195 in the SE.  The CME is very faint and slow moving.,-40.0,-140.0
2015-09-22 08:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"CME is a partial halo that can be seen spanning the entire southern pole in C2.  It is very faint and slow moving.  Its source location is believed to be far sided, but it is unclear.",,
2015-09-23 01:25:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"CME source is unknown. It is believed to come from a similar far side region as the partial halo of 2015-09-22.  Longitude should not be taken as accurate.
Update Karin: EUVI A images show indications of a large filament eruption during the data gap between 2015-09-22T10:35Z and 2015-09-23T10:35Z, a large post-eruptive loop arcade south of the disk center CH, later images (after 2015-09-23T21:20Z) do not show a filament channel anymore that was present 2015-09-22. The CME will probably interact with HSS from the large disk center CH.",,
2015-09-23 19:00:00,12422.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"filament eruption seen in AIA 193/304 starting ~17.00, filament located east of AR 12422, C3.2 flare in AR 12422 (west of filament but close to it) takes place AFTER filament lift off (flare peak 18:57). AR 12422 has shown considerably flux emergence over the last 2 days which probably triggered the filament eruption.",-21.0,42.0
2015-09-24 05:12:00,12422.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This relatively faint CME most probably has the same source as the CME 2015-09-23T19:00Z. There is a data gap in AIA 193 at the time of eruption but we can see some new dimming to the NW off AR 12422 after the gap.,,
2015-09-25 16:12:00,12422.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source likely large eruption just after 14:20 from AR 2422 visible in SDO AIA 193, 304 and 171. There was a significant amount of dimming and appears to be moving E.  The CME is narrow and faint.",-22.0,22.0
2015-09-27 00:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The CME is believed to be a result of an earlier eruption in the NE that occurred around 00:13 UT.,,
2015-09-27 15:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Large filament liftoff visible in 193 and 304 starting around 2015-09-27T14:40Z,25.0,-50.0
2015-09-28 05:12:00,12423.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,CME associated with M3.6 class flare from AR 2423.  CME is very faint.  Eruption can be seen in SDO 193/171/304.,-9.0,-74.0
2015-09-29 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"No clear source, some faint off-limb evolution in AIA 171 images around 16:15 UT.",,
2015-09-29 11:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source appears to be a broad filament channel in the north; signature is faint, and CME appears to be narrow, so it's not certain.",,
2015-09-29 17:06:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",0,0,"CME is very slow moving and high latitude.  The source location is believed to be the gradual dimming that can be seen in SDO AIA 193 from 2015-09-29T15:00-24:00, in the upper half of the earth facing disk. The material can be seen moving in SOHO Lasco C2 as early as 17:06UT as the material continues to propagate out very slowly.",60.0,10.0
2015-09-30 00:00:00,12422.0,['SOHO: LASCO/C3'],1,0,,,
2015-09-30 09:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2015-09-30 11:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,,,
2015-10-01 07:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"CME may be backsided from AR visible EUVI STA east limb.  Longitude is roughly estimated due to the lack of imagery.
update Karin: AIA 193 shows opening of field lines off the west limb starting ~07:10, CME source clearly behind limb",-10.0,-100.0
2015-10-01 12:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",0,0,"narrow, fast ejection to the west in C2, AIA 193 shows opening of field lines off the west limb at ~13:00,
therefore source location behind west limb",,
2015-10-01 19:48:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"Extremely faint but very wide partial halo in C2, almost not visible in C3 for faintness. No front sided source location found, most possibly this is a backsided CME associated with eruption seen in EUV A in the data gap before 19:02. 
COR2 A shows CME to the SE starting at 21:11 after a data gap. Very approx. 300 km/s POS speed from COR2 images.  Source location from EUVI A is very roughly -145;-20. Analysis of CME pretty much not possible because of faintness and data gaps.",,
2015-10-04 06:48:00,12420.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,The source location for the CME is now backsided. The location is N05 W90-100.,,
2015-10-05 17:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Eruption visible behind west limb around 1700Z,,
2015-10-07 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,From a filament eruption from the southwest limb,,
2015-10-08 00:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME possible associated with   an area of dimming visible in STA (there is a data gap so the source is not very accurate).  POS measurements with STEREO_Cat only since CME is very faint.,-15.0,40.0
2015-10-10 17:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This is a very slow moving eruption. Source could be in rising loops seen behind E limb in SDO AIA 171 at around 11:00Z.,,
2015-10-11 06:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"This is associated with an ejection seen in AIA 304/193 at the east limb starting at ~06:00, source behind the E limb.",,
2015-10-12 17:24:00,,['SOHO: LASCO/C2'],1,0,Associated with a small eruption visible in 193 around 17:00Z,,
2015-10-13 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Tiny CME off the eastern limb. No source location found.,,
2015-10-13 13:25:00,,['SOHO: LASCO/C2'],1,0,"The source location was near the limb but more back sided.  A small, thin, spitting eruption can be seen clearly in AIA 171 coming from beyond the limb.",-21.0,102.0
2015-10-14 00:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"There was a large prominence eruption in SDO AIA 304, 171, and 193 beyond the northeast limb that lifted off from around 21:00UT-00:00UT. This produced a CME with a high latitude starting at 00:00Z following a datagap in C2, moving at around 500 km/s.",,
2015-10-14 00:24:00,,['SOHO: LASCO/C2'],1,0,South of AR 2434. very narrow spray like CME. Prominence material seen in AIA 304Å.,,
2015-10-14 22:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,CME appears to be backsided looking at the SDO images but source region could not be identified accurately due the lack of images from STA.,,
2015-10-15 03:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"CME appears to be backsided.  There is a visible eruption seen in the SDO images behind the NE limb.  However, location could not be verified due to the lack of images from STA.",,
2015-10-15 20:24:00,,"['SOHO: LASCO/C2', 'STEREO A: SECCHI/COR2']",1,0,"A rising loop can be seen over the NNW limb in AIA 171 from 18:00-19:00.  There are signs of filament activity in STEREO-A EUVI images, this is the presumed location of the eruption.",40.0,-155.0
2015-10-16 13:25:00,,['SOHO: LASCO/C2'],1,0,Source was an active region complex located ~15 degrees south of the ecliptic behind the Eastern limb.  Eruption was clearly visible in AIA 171 and 304 as an off-limb spray and eruption from 12:45-13:45.,,
2015-10-17 21:36:00,12435.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,The source is from the flare that occurred around 20:09 UT from AR 2435.,,
2015-10-18 00:00:00,12435.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is associated with earlier C-class flaring from AR 2435.,,
2015-10-18 20:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Associated with a filament eruption visible in STA EUV imagery starting around 16:00Z in the NW quadrant.,,
2015-10-19 00:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,,,
2015-10-22 03:12:00,12434.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,"Relatively faint partial halo CME associated with long duration C4.5 flare from AR2434. CME front is irregular (looks like the middle part of it has been slowed down by something), and so it is not easy to analyze.",-13.0,-37.0
2015-10-23 12:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"The source was not identified, but it is most likely a backsided event.",,
2015-10-24 07:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,This CME can be seen in C2 starting at 07:48Z.  It slowly propagates into C3 before mostly dissipating.   The source location is a solar flare that can be seen in the STA EUVI 195 at 04:50Z.  You can see distinct dimming and movement towards the direction of the ejecting CME.,25.0,154.0
2015-10-25 04:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Opening field lines can be seen in SDO imagery off the East limb around 19 UT. The source can also be seen in STA EUVI imagery--it is far-sided.,,
2015-10-27 02:24:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"Source is probably the active region visible in STEREO-A EUVI 193 images.  No data at the time of eruption, but it was erupting before and after.",10.0,100.0
2015-10-27 13:25:00,12438.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,A large CME that was caused by an eruption coming from AR 2438 near the west limb in SDO AIA.,-18.0,-88.0
2015-10-27 23:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,This CME is very narrow and slow.  It was caused by an eruption on the eastern limb at around 21:50Z.,20.0,90.0
2015-10-28 10:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,CME is associated with AR just behind the East limb in SDO.,,
2015-10-28 15:12:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"filament eruption in disk in SE quadrant, not close to any AR, start of lift-off ~11.00 seen in AIA 304, nice dimming regions in AIA 193",,
2015-10-29 01:25:00,12440.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,CME associated with C1.1 flare and eruption following that elevated SEP levels.,19.0,-37.0
2015-10-29 02:48:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,1,CME may be backsided.  It is combined with a front side CME.  Combination may be responsible for the large SEP event detected at GOES and SOHO.  The measurements are very preliminary.,-20.0,-150.0
2015-10-29 11:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Small filament eruption seen in SDO 193/171/304 starting around 10UT.,-30.0,40.0
2015-10-29 18:00:00,,['SOHO: LASCO/C3'],1,0,Source not determined: a gap in SDO imagery,,
2015-10-30 17:00:00,12334.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is eruption from AR 2334 starting around 15:25 visible in SDO AIA 193 and 171 with rising loops and significant dimming.,5.0,54.0
2015-10-31 02:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source is small eruption in the NW in SDO AIA 171 and 193.,20.0,-70.0
2015-10-31 08:00:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,No signatures visible in SDO or STA EUVI imagery.  Likely near lat 90.,,
2015-11-01 12:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Source can be seen as the change in the AR close to the limb in EUVI STA imagery. Associated rising loops off of the NE limb in SDO AIA 304.,,
2015-11-01 12:48:00,12442.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,Source appears to be associated with activity from AR 2442.,,
2015-11-01 23:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3', 'STEREO A: SECCHI/COR2']",1,0,"CME visble in the SE, but the source could not be completely identified due to the lack of imagery. It has been measured as originating for an AR in the far side.",,
2015-11-02 20:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,Appears to be associated with some opening field lines visible behind the SW limb in 193 starting 20:15Z,,
2015-11-03 01:26:00,,['SOHO: LASCO/C2'],1,0,,57.0,-83.0
2015-11-03 11:36:00,,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Faint, rising loops and dimming appearing above the East limb in AIA 171 starting around 09:40, following by a fast, narrow ejection of material around 13:00.  The source appears to be behind the bright AR approaching the East limb (~5 degrees north).",5.0,100.0
2015-11-04 02:12:00,12441.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,0,"Source is eruption starting at 01:04 visible in SDO AIA 171, 193, and 304 with dimming and opening field lines.",15.0,-53.0
2015-11-04 03:48:00,12445.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"Source is a large filament eruption associated with the M1.9 class flare that peaked at 03:25 visible in SDO AIA 171, 304, and 193.",16.0,-76.0
2015-11-04 14:24:00,12443.0,"['SOHO: LASCO/C2', 'SOHO: LASCO/C3']",1,1,"CME is connected to a M3.7 flare at AR 12443 very close to disk center, GOES light curve is a long duration event, with extensive post-event loops visible in AIA 131. Large, fast wave emanating from flare site, dimming to the west and north of the AR in AIA 193, dark absorption material ejected at west end of AR seen in AIA 304",8.0,-2.0
