occurrence_time,latitude,longitude,halfAngle,speed,type,note,analysis_time,time_before_analysis,time_since_last_cme
2018-03-30 08:48:00,-11.0,-69.0,29.0,381.0,S,,2018-03-30 18:11:00,33780.0,69780.0
2018-03-31 09:48:00,-17.0,-71.0,24.0,379.0,S,,2018-03-31 19:19:00,34260.0,90000.0
2018-04-14 19:48:00,-6.0,-95.0,17.0,271.0,S,Measured using mostly C2 frames.  C3 frames are faint.,2018-04-15 09:43:00,50100.0,1245600.0
2018-04-15 05:24:00,-3.0,-95.0,26.0,371.0,S,Measured using mostly C2 frames.,2018-04-15 15:24:00,36000.0,34560.0
2018-04-17 07:09:00,-14.0,117.0,24.0,412.0,S,Measured using later frames than the first measurement.  C3 and Cor2 were used the most.,2018-04-17 16:34:00,33900.0,179100.0
2018-05-03 17:24:00,1.0,-155.0,33.0,635.0,C,,2018-05-03 22:30:00,18360.0,1419300.0
2018-05-18 06:12:00,-13.0,50.0,19.0,350.0,S,,2018-05-18 16:06:00,35640.0,1255680.0
2018-05-19 02:00:00,7.0,-153.0,20.0,333.0,S,,2018-05-19 18:58:00,61080.00000000001,71280.0
2018-05-29 21:24:00,5.0,91.0,11.0,190.0,S,,2018-05-30 15:49:00,66300.0,933840.0
2018-05-30 03:24:00,0.0,-110.0,17.0,263.0,S,,2018-05-30 22:06:00,67320.0,21600.0
2018-05-31 14:12:00,9.0,-102.0,23.0,361.0,S,,2018-06-01 00:07:00,35700.0,125280.00000000001
2018-06-14 17:36:00,-16.0,92.0,33.0,282.0,S,Measured with swpc_cat using C3 and STA Cor2 frames.,2018-06-15 06:31:00,46500.0,1221840.0
2018-06-15 18:25:00,9.0,-31.0,12.0,196.0,S,Very few images available for measurement. Done using only C3 as the CME is not visible in STA COR2 and appears only as a streamer enhancement in C2.,2018-06-16 02:24:00,28740.0,89340.0
2018-06-17 09:00:00,9.0,109.0,21.0,309.0,S,,2018-06-17 21:46:00,45960.0,138900.0
2018-06-19 23:12:00,15.0,-76.0,21.0,344.0,S,,2018-06-20 07:29:00,29820.000000000004,223920.0
2018-06-20 23:12:00,-4.0,97.0,22.0,250.0,S,,2018-06-21 09:14:00,36120.0,86400.0
2018-06-24 07:36:00,0.0,105.0,16.0,217.0,S,,2018-06-25 01:26:00,64200.00000000001,289440.0
2018-07-05 04:39:00,-5.0,-10.0,22.0,260.0,S,,2018-07-05 22:56:00,65820.0,939780.0000000001
2018-07-05 11:36:00,8.0,124.0,35.0,485.0,S,,2018-07-05 19:07:00,27060.0,25020.0
2018-07-10 08:54:00,-10.0,-96.0,10.0,293.0,S,,2018-07-10 12:48:00,14040.0,422280.0
2018-07-17 21:36:00,-3.0,146.0,14.0,205.0,S,,2018-07-18 15:23:00,64020.00000000001,650520.0
2018-08-02 10:00:00,11.0,129.0,28.0,297.0,S,,2018-08-02 22:48:00,46080.0,1340640.0
2018-08-11 12:09:00,14.0,-50.0,27.0,289.0,S,Analysis was performed using a limited number of measurable STA COR2 images.,2018-08-12 00:54:00,45900.0,785340.0
2018-08-19 07:54:00,-16.0,0.0,13.0,309.0,S,,2018-08-19 18:20:00,37560.0,675900.0
2018-08-20 21:24:00,10.0,0.0,19.0,309.0,S,Measurements are rough due to a data gap in STA Cor2 imagery.,2018-08-21 18:06:00,74520.0,135000.0
2018-09-27 04:54:00,-4.0,-10.0,35.0,212.0,S,,2018-09-27 18:40:00,49560.0,3223800.0
2018-10-25 08:12:00,-21.0,-95.0,16.0,342.0,S,,2018-10-25 19:35:00,40980.0,2431080.0
2018-10-29 05:24:00,-9.0,36.0,12.0,316.0,S,,2018-10-29 15:09:00,35100.0,335520.0
2018-11-01 05:09:00,1.0,116.0,19.0,220.0,S,,2018-11-02 01:16:00,72420.0,258300.00000000003
2018-11-10 20:00:00,-2.0,131.0,19.0,270.0,S,,2018-11-11 09:52:00,49920.0,831060.0
2018-11-30 04:19:00,-22.0,7.0,23.0,290.0,S,,2018-11-30 16:53:00,45240.0,1671540.0
2018-12-12 05:30:00,-6.0,-105.0,20.0,150.0,S,,2018-12-13 08:01:00,95460.0,1041060.0000000001
2018-12-24 07:12:00,-15.0,-115.0,24.0,588.0,C,,2018-12-24 13:25:00,22380.0,1042920.0000000001
2018-12-28 22:00:00,9.0,-50.0,20.0,360.0,S,"leading edge is faint, hard to measure",2018-12-29 12:45:00,53100.0,398880.0
2019-01-02 23:12:00,-27.0,45.0,18.0,430.0,S,This imperfect SWPC Cat analysis was made with very few early C2 images since CME is not discernible in difference C3 and STA Cor2 images and its front is not clear in C3 and Cor2 imagery. Judging by C3 and Cor2 imagery the arrival at 21.5 Rs is later and CME slowed down.,2019-01-03 07:15:00,28980.0,436320.0
2019-01-06 20:24:00,2.0,-97.0,15.0,295.0,S,,2019-01-07 10:52:00,52080.0,335520.0
2019-01-21 02:00:00,-4.0,30.0,14.0,292.0,S,"Although the source location of the filament was farther south than the CME measurement, it appeared to lift off in a more northward direction.",2019-01-21 15:51:00,49860.0,1229760.0
2019-01-25 14:36:00,13.0,-95.0,15.0,184.0,S,,2019-01-26 12:15:00,77940.0,390960.0
2019-01-29 02:00:00,-2.0,-105.0,13.0,330.0,S,,2019-01-29 12:33:00,37980.0,300240.0
2019-01-29 04:12:00,-3.0,-107.0,16.0,299.0,S,,2019-01-29 15:37:00,41100.0,7920.000000000001
2019-01-29 07:48:00,-1.0,-105.0,14.0,299.0,S,,2019-01-29 19:24:00,41760.0,12960.0
2019-02-07 03:00:00,-12.0,54.0,12.0,371.0,S,,2019-02-07 12:13:00,33180.0,760320.0
2019-02-24 01:36:00,6.0,44.0,23.0,397.0,S,,2019-02-24 10:47:00,33060.0,1463760.0
2019-03-01 12:36:00,2.0,107.0,17.0,292.0,S,,2019-03-01 23:46:00,40200.0,471600.00000000006
2019-03-04 12:54:00,-10.0,-178.0,26.0,355.0,S,Measured with only one frame in C3 due to a large data gap at the measurement time.,2019-03-05 01:39:00,45900.0,260280.00000000003
2019-03-08 04:17:00,7.0,3.0,27.0,340.0,S,,2019-03-08 14:44:00,37620.0,314580.0
2019-03-08 20:48:00,0.0,-133.0,12.0,368.0,S,,2019-03-09 07:06:00,37080.0,59460.00000000001
2019-03-20 08:24:00,1.0,14.0,41.0,541.0,C,"This measurement was made using only STA COR2, following the slower equatorial edge of the CME.",2019-03-20 18:19:00,35700.0,992160.0000000001
2019-04-03 04:09:00,3.0,-124.0,22.0,506.0,C,"This CME was difficult to measure as it was very faint in Cor2A, so only frames from C3 were used for the actual measurement.",2019-04-03 10:33:00,23040.0,1194300.0
2019-04-17 11:39:00,-5.0,-44.0,12.0,318.0,S,,2019-04-17 22:58:00,40740.0,1236600.0
2019-04-18 11:09:00,1.0,-149.0,22.0,428.0,S,,2019-04-18 18:58:00,28140.0,84600.0
2019-04-20 01:25:00,2.0,90.0,30.0,387.0,S,,2019-04-20 10:33:00,32880.0,137760.0
2019-04-21 05:00:00,11.0,117.0,27.0,367.0,S,,2019-04-21 13:19:00,29940.000000000004,99300.0
2019-04-22 03:36:00,9.0,87.0,26.0,434.0,S,,2019-04-22 11:49:00,29580.000000000004,81360.0
2019-04-27 10:00:00,3.0,93.0,16.0,309.0,S,,2019-04-27 22:26:00,44760.0,455040.0
2019-04-28 08:00:00,-3.0,165.0,28.0,595.0,C,,2019-04-28 13:34:00,20040.0,79200.0
2019-04-30 12:24:00,11.0,-114.0,18.0,296.0,S,,2019-05-01 00:12:00,42480.0,188640.0
2019-04-30 14:24:00,0.0,-176.0,19.0,989.0,C,,2019-04-30 18:08:00,13440.0,7200.0
2019-05-01 05:36:00,-13.0,-149.0,23.0,458.0,S,,2019-05-01 12:54:00,26280.0,54720.0
2019-05-01 16:36:00,18.0,-104.0,22.0,456.0,S,,2019-05-02 00:21:00,27900.0,39600.0
2019-05-03 18:36:00,-12.0,-129.0,25.0,863.0,C,,2019-05-03 23:02:00,15960.000000000002,180000.0
2019-05-03 23:36:00,12.0,-75.0,31.0,776.0,C,,2019-05-04 04:33:00,17820.0,18000.0
2019-05-04 23:36:00,20.0,-58.0,15.0,282.0,S,,2019-05-05 11:48:00,43920.0,86400.0
2019-05-06 09:48:00,9.0,-66.0,29.0,268.0,S,"Alternative measurement, measuring the conflated two CMEs together as they are seen as one structure in Cor2.

C2/C3 frames could not be used since there is a large data gap in LASCO data.",2019-05-07 01:19:00,55860.0,123120.00000000001
2019-05-06 16:24:00,9.0,-39.0,25.0,257.0,S,"Taking the leading edge to be faint and measuring the second burst in the upper portion of the conflated material seen in Cor2A difference images.
No C2/C3 frames could be used since there is a large data gap in LASCO data.",2019-05-07 06:49:00,51900.0,23760.0
2019-05-07 04:42:00,14.0,-36.0,33.0,422.0,S,"Only C3 imagery, with a large gap before 04:54 was available.  Data gap will not be refilled due to maneuvers scheduled for SOHO. When analyzed later with C2 imagery and taking into account very faint front in STA, the longitude is probably at least -40 and the speed is lower, 350km/s",2019-05-07 10:30:00,20880.0,44280.0
2019-05-07 13:09:00,16.0,-37.0,10.0,287.0,S,Measured using Cor2 frames only.,2019-05-08 01:06:00,43020.0,30420.000000000004
2019-05-07 20:52:00,-15.0,-71.0,23.0,364.0,S,,2019-05-08 02:07:00,18900.0,27780.0
2019-05-08 04:00:00,-12.0,-75.0,32.0,790.0,C,,2019-05-08 08:20:00,15600.000000000002,25680.0
2019-05-10 19:09:00,-5.0,10.0,24.0,471.0,S,The CME is not visible in SOHO C2/C3 so this measurement was made using only STA COR2.,2019-05-11 02:31:00,26520.0,227340.0
2019-05-11 02:39:00,0.0,2.0,28.0,362.0,S,The CME is very faint in SOHO C2/C3 so this measurement was done using only STA COR2.,2019-05-11 12:18:00,34740.0,27000.0
2019-05-12 19:54:00,-15.0,-15.0,26.0,528.0,C,,2019-05-13 02:33:00,23940.0,148500.0
2019-05-13 16:09:00,-13.0,10.0,27.0,594.0,C,,2019-05-13 21:49:00,20400.0,72900.0
2019-05-18 12:48:00,-10.0,116.0,18.0,428.0,S,,2019-05-18 22:17:00,34140.0,419940.0
2019-05-21 09:12:00,-14.0,104.0,20.0,392.0,S,,2019-05-21 18:12:00,32400.000000000004,246240.00000000003
2019-05-22 03:00:00,9.0,31.0,10.0,301.0,S,The source location was a guess since there was no clear signature of eruption.,2019-05-22 13:21:00,37260.0,64080.00000000001
2019-05-25 16:39:00,-19.0,-170.0,13.0,351.0,S,,2019-05-26 02:38:00,35940.0,308340.0
2019-06-03 08:39:00,-1.0,-6.0,7.0,215.0,S,This CME was measured with SWPC CAT and Stereo CAT. The parameters stated above are an average of all the measurements.,2019-06-04 00:31:00,57120.0,748800.0
2019-06-18 08:12:00,-3.0,133.0,23.0,521.0,C,,2019-06-18 15:08:00,24960.0,1294380.0
2019-06-27 00:09:00,-1.0,-1.0,2.0,273.0,S,,2019-06-27 09:46:00,34620.0,748620.0
2019-07-01 18:12:00,-12.0,-90.0,16.0,384.0,S,CME not visible in STA Cor2.,2019-07-02 04:37:00,37500.0,410580.0
2019-07-13 01:09:00,8.0,111.0,5.0,218.0,S,The speed is plane of sky.,2019-07-13 12:31:00,40920.0,975420.0000000001
2019-07-14 02:24:00,-7.0,46.0,13.0,307.0,S,This is a faint and narrow CME.,2019-07-14 12:22:00,35880.0,90900.0
2019-07-17 03:24:00,-6.0,85.0,3.0,381.0,S,,2019-07-17 16:15:00,46260.0,262800.0
2019-07-18 12:36:00,90.0,4.0,23.0,268.0,S,,2019-07-19 10:05:00,77340.0,119520.00000000001
2019-08-12 20:48:00,6.0,-92.0,21.0,269.0,S,,2019-08-13 15:38:00,67800.0,2189520.0
2019-08-28 09:24:00,-14.0,5.0,12.0,247.0,S,,2019-08-28 22:50:00,48360.0,1341360.0
2019-09-10 06:30:00,6.0,-105.0,6.0,254.0,S,Was measured using just one instrument (LASCO C3) with a plane of sky approximation.,2019-09-10 20:41:00,51060.0,1112760.0
2019-09-11 12:24:00,6.0,-47.0,16.0,319.0,S,,2019-09-12 07:47:00,69780.0,107640.0
2019-09-19 23:54:00,-4.0,1.0,6.0,366.0,S,,2019-09-19 23:54:00,0.0,732600.0
2019-10-10 11:05:00,5.0,-91.0,15.0,249.0,S,,2019-10-10 18:37:00,27120.0,1768260.0
2019-10-13 19:12:00,1.0,90.0,26.0,254.0,S,,2019-10-14 16:24:00,76320.0,288420.0
2019-10-25 05:54:00,-5.0,3.0,17.0,262.0,S,,2019-10-25 20:56:00,54120.0,988920.0000000001
2019-11-20 16:24:00,9.0,33.0,12.0,383.0,S,,2019-11-21 01:10:00,31560.000000000004,2284200.0
2019-11-27 07:12:00,7.0,-90.0,5.0,224.0,S,,2019-11-28 09:11:00,93540.0,571680.0
2019-12-03 20:00:00,-2.0,-91.0,8.0,259.0,S,,2019-12-04 11:03:00,54180.0,564480.0
2019-12-06 06:36:00,-1.0,-85.0,12.0,356.0,S,,2019-12-06 17:45:00,40140.0,210960.0
2019-12-11 23:36:00,-4.0,-88.0,10.0,211.0,S,,2019-12-12 23:13:00,85020.0,493200.00000000006
2019-12-30 01:48:00,-11.0,152.0,20.0,163.0,S,,2019-12-31 00:59:00,83460.0,1563120.0
